tournament,year,date,home_team,away_team,actual_home,actual_away,model_home,model_draw,model_away,book_home,book_draw,book_away,tvd,model_favorite,book_favorite,favorite_flip,model_prediction,model_points,model_decision_margin,blend00_prediction,blend00_points,blend00_decision_margin,blend005_prediction,blend005_points,blend005_decision_margin,blend01_prediction,blend01_points,blend01_decision_margin,blend015_prediction,blend015_points,blend015_decision_margin,blend02_prediction,blend02_points,blend02_decision_margin,blend025_prediction,blend025_points,blend025_decision_margin,blend03_prediction,blend03_points,blend03_decision_margin,blend035_prediction,blend035_points,blend035_decision_margin,blend04_prediction,blend04_points,blend04_decision_margin,blend045_prediction,blend045_points,blend045_decision_margin,blend05_prediction,blend05_points,blend05_decision_margin,blend055_prediction,blend055_points,blend055_decision_margin,blend06_prediction,blend06_points,blend06_decision_margin,blend065_prediction,blend065_points,blend065_decision_margin,blend07_prediction,blend07_points,blend07_decision_margin,blend075_prediction,blend075_points,blend075_decision_margin,blend08_prediction,blend08_points,blend08_decision_margin,blend085_prediction,blend085_points,blend085_decision_margin,blend09_prediction,blend09_points,blend09_decision_margin,blend095_prediction,blend095_points,blend095_decision_margin,blend10_prediction,blend10_points,blend10_decision_margin
Gold Cup,2019,2019-06-17,Jamaica,Honduras,3,2,0.3002309033032198,0.35749080973268155,0.3422782869640986,0.44914250877849643,0.3027096513921638,0.24814783982884517,0.1489116054755239,draw,home,True,0-0,0,0.0913258829631658,1-0,1,0.2475258839971759,1-0,1,0.24342256755948177,1-0,1,0.22307387531824463,1-0,1,0.20151022208157154,1-0,1,0.17994656884489968,1-0,1,0.15838291560822892,1-0,1,0.13681926237155884,1-0,1,0.1152556091348903,1-0,1,0.09369195589822277,1-0,1,0.07212830266155645,1-0,1,0.050564649424890695,1-0,1,0.02900099618822638,1-0,1,0.007437342951563286,0-0,0,0.014126310285099253,0-0,0,0.03568996352176057,0-0,0,0.05725361675842067,0-0,0,0.07881726999507932,0-0,0,0.10038092323173742,0-0,0,0.09843949443590239,0-0,0,0.09488281942450016,0-0,0,0.09132614441309828
Gold Cup,2019,2019-06-17,Curaçao,El Salvador,0,1,0.11504522299843341,0.23080464194992112,0.6541501350516454,0.32785037633010544,0.30291174003181204,0.36923788363758286,0.28491225141381277,away,away,False,0-2,1,0.004877054424895277,1-0,0,0.08385588913254194,1-0,0,0.0490077111268451,1-0,0,0.003981808307918611,0-2,1,0.00307243473622576,0-2,1,0.003178675999664371,0-2,1,0.003284917263103204,0-2,1,0.0033911585265418154,0-2,1,0.0034973997899805376,0-2,1,0.0036036410534192598,0-2,1,0.003709882316857982,0-2,1,0.003816123580296704,0-2,1,0.003922364843735204,0-2,1,0.0040286061071739265,0-2,1,0.004134847370612538,0-2,1,0.004241088634051482,0-2,1,0.004347329897489871,0-2,1,0.004453571160928815,0-2,1,0.0045598124243674265,0-2,1,0.004666053687806482,0-2,1,0.004772294951244538,0-2,1,0.00487853621468326
Gold Cup,2019,2019-06-16,Costa Rica,Nicaragua,4,0,0.8275317559385922,0.12715229914139825,0.04531594492000964,0.8444053115005352,0.11869996605508361,0.03689472244387129,0.016873555562198012,home,home,False,2-0,1,0.06602549093317878,2-0,1,0.06762412905117698,2-0,1,0.06755656318657621,2-0,1,0.06748899732197522,2-0,1,0.06742143145737445,2-0,1,0.06735386559277345,2-0,1,0.06728629972817268,2-0,1,0.06721873386357191,2-0,1,0.06715116799897092,2-0,1,0.06708360213437015,2-0,1,0.06701603626976937,2-0,1,0.06694847040516816,2-0,1,0.06688090454056761,2-0,1,0.06681333867596662,2-0,1,0.06674577281136584,2-0,1,0.06667820694676507,2-0,1,0.06661064108216408,2-0,1,0.06654307521756353,2-0,1,0.06647550935296231,2-0,1,0.06640794348836176,2-0,1,0.066340377623761,2-0,1,0.06627281175916
Gold Cup,2019,2019-06-16,Haiti,Bermuda,2,1,0.6166853009573862,0.2528398161796137,0.13047488286300005,0.8042555384008819,0.14768195268510925,0.04806250891435002,0.18757023744332513,home,home,False,1-0,1,0.03010229729142322,1-0,1,0.03926464702440202,1-0,1,0.038806777677295345,1-0,1,0.03834890833018845,1-0,1,0.03789103898308199,1-0,1,0.037433169635975094,1-0,1,0.03697530028886842,1-0,1,0.03651743094176174,1-0,1,0.03605956159465462,1-0,1,0.03560169224754817,1-0,1,0.03514382290044127,1-0,1,0.034685953553333926,1-0,1,0.03422808420622747,1-0,1,0.03377021485912057,1-0,1,0.03331234551201345,1-0,1,0.032854476164906554,1-0,1,0.032396606817799434,1-0,1,0.03193873747069276,1-0,1,0.031480868123585415,1-0,1,0.03102299877647896,1-0,1,0.030565129429371618,1-0,1,0.030107260082265164
Gold Cup,2019,2019-06-15,Mexico,Cuba,7,0,0.9414723869753931,0.044450888096452805,0.014076724928154013,0.966972138578898,0.029569665224039383,0.003458196196809466,0.02549975160363139,home,home,False,3-0,1,0.003273492393098598,3-0,1,0.003530837200853121,3-0,1,0.0035261816648772815,3-0,1,0.003521526128901664,3-0,1,0.0035168705929256028,3-0,1,0.0035122150569499855,3-0,1,0.003507559520974368,3-0,1,0.003502903984998307,3-0,1,0.0034982484490224675,3-0,1,0.003493592913046628,3-0,1,0.003488937377071011,3-0,1,0.0034842818410951715,3-0,1,0.00347962630511911,3-0,1,0.003474970769143493,3-0,1,0.0034703152331676534,3-0,1,0.003465659697191814,3-0,1,0.003461004161216197,3-0,1,0.0034563486252403575,3-0,1,0.003451693089264518,3-0,1,0.0034470375532884567,3-0,1,0.0034423820173130615,3-0,1,0.003437726481337222
Gold Cup,2019,2019-06-15,Canada,Martinique,4,0,0.4899635335415079,0.3087504409069867,0.20128602555150532,0.7059976064697077,0.20636204367387287,0.08764034985590603,0.21603407292845647,home,home,False,1-0,1,0.10632846599879109,1-0,1,0.15321482359286698,1-0,1,0.15087064975499032,1-0,1,0.14852647591711343,1-0,1,0.14618230207923721,1-0,1,0.14383812824136055,1-0,1,0.14149395440348433,1-0,1,0.13914978056560812,1-0,1,0.13680560672773234,1-0,1,0.13446143288985635,1-0,1,0.13211725905198035,1-0,1,0.12977308521410535,1-0,1,0.12742891137622914,1-0,1,0.12508473753835392,1-0,1,0.12274056370047881,1-0,1,0.12039638986260337,1-0,1,0.11805221602472882,1-0,1,0.11570804218685382,1-0,1,0.11336386834897905,1-0,1,0.1110196945111045,1-0,1,0.10867552067322983,1-0,1,0.10633134683535539
Gold Cup,2021,2021-08-01,United States,Mexico,1,0,0.3275159157261205,0.26048316562274815,0.41200091865113136,0.257419985128123,0.30335283585618733,0.4392271790161661,0.07009593059823571,away,away,False,0-1,0,0.03255328015147685,0-1,0,0.03470656630204971,0-1,0,0.034598998959265326,0-1,0,0.03449143161648094,0-1,0,0.03438386427369666,0-1,0,0.0342762969309125,0-1,0,0.03416872958812778,0-1,0,0.034061162245343723,0-1,0,0.033953594902559336,0-1,0,0.03384602755977473,0-1,0,0.03373846021699056,0-1,0,0.03363089287420584,0-1,0,0.033523325531421566,0-1,0,0.03341575818863718,0-1,0,0.03330819084585257,0-1,0,0.033200623503068405,0-1,0,0.03309305616028391,0-1,0,0.03298548881749963,0-1,0,0.032877921474715244,0-1,0,0.032770354131930635,0-1,0,0.03266278678914647,0-1,0,0.03255521944636164
Gold Cup,2021,2021-07-29,Mexico,Canada,2,1,0.5898447269177379,0.20997576727520842,0.20017950580705354,0.5997633675640718,0.25423864782572847,0.14599798460968827,0.05418152119710959,home,home,False,2-0,2,0.007224916093113043,2-0,2,0.007350748813221175,2-0,2,0.007344670629732097,2-0,2,0.007338592446242909,2-0,2,0.007332514262753831,2-0,2,0.007326436079264753,2-0,2,0.0073203578957757864,2-0,2,0.007314279712286487,2-0,2,0.00730820152879752,2-0,2,0.00730212334530822,2-0,2,0.007296045161819142,2-0,2,0.007289966978330065,2-0,2,0.007283888794840987,2-0,2,0.007277810611351909,2-0,2,0.0072717324278627204,2-0,2,0.007265654244373643,2-0,2,0.007259576060884454,2-0,2,0.007253497877395487,2-0,2,0.0072474196939062985,2-0,2,0.007241341510417221,2-0,2,0.007235263326928032,2-0,2,0.007229185143438954
Gold Cup,2021,2021-07-29,Qatar,United States,1,0,0.307436223530449,0.27319037137342667,0.41937340509612436,0.23726507288347595,0.2804697581071416,0.4822651690088728,0.07017115064671821,away,away,False,0-1,0,0.06248124637006669,0-1,0,0.07185398885891447,0-1,0,0.07138546817839253,0-1,0,0.07091694749787059,0-1,0,0.07044842681734897,0-1,0,0.0699799061368267,0-1,0,0.06951138545630497,0-1,0,0.06904286477578292,0-1,0,0.06857434409526131,0-1,0,0.06810582341473936,0-1,0,0.06763730273421764,0-1,0,0.06716878205369603,0-1,0,0.0667002613731742,0-1,0,0.06623174069265236,0-1,0,0.06576322001213086,0-1,0,0.06529469933160925,0-1,0,0.06482617865108731,0-1,0,0.06435765797056581,0-1,0,0.06388913729004408,0-1,0,0.0634206166095227,0-1,0,0.06295209592900108,0-1,0,0.06248357524847947
Gold Cup,2021,2021-07-25,United States,Jamaica,1,0,0.5967463116304772,0.23657464265760794,0.1666790457119148,0.6971952310773809,0.1986662561669632,0.10413851275522702,0.10044891944711812,home,home,False,1-0,3,0.012493122172103188,1-0,3,0.01459898364330825,1-0,3,0.014493815674091914,1-0,3,0.014388647704875135,1-0,3,0.014283479735658577,1-0,3,0.01417831176644202,1-0,3,0.014073143797225685,1-0,3,0.013967975828009127,1-0,3,0.013862807858792792,1-0,3,0.013757639889576234,1-0,3,0.013652471920359455,1-0,3,0.01354730395114312,1-0,3,0.013442135981926784,1-0,3,0.013336968012710004,1-0,3,0.013231800043493447,1-0,3,0.013126632074276778,1-0,3,0.01302146410506011,1-0,3,0.012916296135843885,1-0,3,0.012811128166627661,1-0,3,0.012705960197410882,1-0,3,0.012600792228194435,1-0,3,0.0124956242589781
Gold Cup,2021,2021-07-25,Costa Rica,Canada,0,2,0.40829090199575535,0.2606832197155832,0.3310258782886614,0.2753705901352095,0.3086237469595802,0.4160056629047101,0.13292031186029576,home,away,True,1-0,0,0.03282312627033235,0-1,1,0.050219416305960274,0-1,1,0.049706486367526725,0-1,1,0.04919355642909318,0-1,1,0.04868062649065963,0-1,1,0.04816769655222597,0-1,1,0.04765476661379253,0-1,1,0.047141836675359206,0-1,1,0.04662890673692577,0-1,1,0.04611597679849233,0-1,1,0.045603046860059004,0-1,1,0.04509011692162568,0-1,1,0.04457718698319246,0-1,1,0.03794085055427221,0-1,1,0.019584162101160096,0-1,1,0.0012274736480489823,1-0,0,0.017129214805061133,1-0,0,0.03068778994039001,1-0,0,0.031222104522387495,1-0,0,0.03175641910438498,1-0,0,0.032290733686382245,1-0,0,0.03282504826837962
Gold Cup,2021,2021-07-24,Mexico,Honduras,3,0,0.5902548260737532,0.23837704564281112,0.17136812828343564,0.6962448802381869,0.2106990399770433,0.0930560797851818,0.10599005416422765,home,home,False,1-0,1,0.014149544466128483,1-0,1,0.01669349005240428,1-0,1,0.01656642671843489,1-0,1,0.0164393633844655,1-0,1,0.016312300050495887,1-0,1,0.01618523671652672,1-0,1,0.01605817338255755,1-0,1,0.01593111004858816,1-0,1,0.015804046714618547,1-0,1,0.01567698338064938,1-0,1,0.015549920046679766,1-0,1,0.015422856712710376,1-0,1,0.015295793378740985,1-0,1,0.015168730044771594,1-0,1,0.015041666710802315,1-0,1,0.014914603376832702,1-0,1,0.014787540042863423,1-0,1,0.014660476708894143,1-0,1,0.014533413374924642,1-0,1,0.014406350040955251,1-0,1,0.014279286706985861,1-0,1,0.01415222337301636
Gold Cup,2021,2021-07-24,Qatar,El Salvador,3,2,0.6349305863506499,0.22019574114903645,0.14487367250031366,0.5274090354196829,0.28313429784573285,0.1894566667340866,0.10752155093071819,home,home,False,2-0,1,0.01140901872449962,2-0,1,0.00948010511222297,2-0,1,0.009576739369146603,2-0,1,0.009673373626070347,2-0,1,0.00977000788299398,2-0,1,0.009866642139917725,2-0,1,0.009963276396841358,2-0,1,0.01005991065376488,2-0,1,0.010156544910688736,2-0,1,0.010253179167612259,2-0,1,0.010349813424536003,2-0,1,0.010446447681459525,2-0,1,0.010543081938383048,2-0,1,0.010639716195306903,2-0,1,0.010736350452230425,2-0,1,0.010832984709153948,2-0,1,0.010929618966077581,2-0,1,0.011026253223001214,2-0,1,0.011122887479924848,2-0,1,0.01121952173684837,2-0,1,0.011316155993771893,2-0,1,0.011412790250695082
Gold Cup,2021,2021-07-20,Honduras,Qatar,0,2,0.24067631161987255,0.2850089991484163,0.4743146892317111,0.2907978491925317,0.3302441870871008,0.3789579637198922,0.09535672551158127,away,away,False,0-1,1,0.09140635008011577,0-1,1,0.025464263645473495,0-1,1,0.03841606210839721,0-1,1,0.051367860571320145,0-1,1,0.0643196590342422,0-1,1,0.07670770793184523,0-1,1,0.07762655934400942,0-1,1,0.07854541075617383,0-1,1,0.07946426216833802,0-1,1,0.08038311358050254,0-1,1,0.08130196499266673,0-1,1,0.0822208164048307,0-1,1,0.08313966781699511,0-1,1,0.08405851922915908,0-1,1,0.08497737064132305,0-1,1,0.08589622205348701,0-1,1,0.0868150734656511,0-1,1,0.08773392487781506,0-1,1,0.08865277628997881,0-1,1,0.08957162770214278,0-1,1,0.09049047911430652,0-1,1,0.09140933052647016
Gold Cup,2021,2021-07-20,Panama,Grenada,3,1,0.909101190679073,0.06891892424973659,0.021979885071190426,0.9259171296000052,0.05748489257664597,0.0165979778236363,0.01681593892078844,home,home,False,3-0,2,0.02189900137990808,3-0,2,0.022632679524246635,3-0,2,0.02261212748215158,3-0,2,0.022591575440055633,3-0,2,0.02257102339795991,3-0,2,0.02255047135586441,3-0,2,0.02252991931376913,3-0,2,0.02250936727167341,3-0,2,0.022488815229577908,3-0,2,0.022468263187482185,3-0,2,0.022447711145387128,3-0,2,0.022427159103291405,3-0,2,0.022406607061195682,3-0,2,0.02238605501909996,3-0,2,0.02236550297700446,3-0,2,0.022344950934908736,3-0,2,0.022324398892813457,3-0,2,0.022303846850717735,3-0,2,0.022283294808622234,3-0,2,0.022262742766526733,3-0,2,0.02224219072443101,3-0,2,0.022221638682335287
Gold Cup,2021,2021-07-20,Costa Rica,Jamaica,1,0,0.47048994917987635,0.29116384679772483,0.2383462040223988,0.3781615709255133,0.3054185386702995,0.3164198904046653,0.0923283782546021,home,home,False,1-0,3,0.10400464809516086,1-0,3,0.04343701739565642,1-0,3,0.05970837620898228,1-0,3,0.07597973502230848,1-0,3,0.0866586738251327,1-0,3,0.08767918834301613,1-0,3,0.08869970286089957,1-0,3,0.08972021737878288,1-0,3,0.09074073189666643,1-0,3,0.09176124641455008,1-0,3,0.09278176093243351,1-0,3,0.09380227545031727,1-0,3,0.09482278996820093,1-0,3,0.09584330448608447,1-0,3,0.09686381900396845,1-0,3,0.09788433352185233,1-0,3,0.09890484803973598,1-0,3,0.09992536255761997,1-0,3,0.10094587707550406,1-0,3,0.10196639159338805,1-0,3,0.10298690611127215,1-0,3,0.10400742062915624
Gold Cup,2021,2021-07-20,Suriname,Guadeloupe,2,1,0.532189784988379,0.22882404805293172,0.2389861669586893,0.6105983468388854,0.2287331479718346,0.16066850518880846,0.07840856185074216,home,home,False,2-0,2,0.002355529952408064,2-0,2,0.0027033363094804974,2-0,2,0.002685979178289166,2-0,2,0.002668622047097835,2-0,2,0.002651264915906504,2-0,2,0.0026339077847152836,2-0,2,0.0026165506535240635,2-0,2,0.0025991935223326212,2-0,2,0.002581836391141401,2-0,2,0.00256447925995007,2-0,2,0.0025471221287587387,2-0,2,0.0025297649975675185,2-0,2,0.0025124078663760763,2-0,2,0.002495050735184856,2-0,2,0.002477693603993636,2-0,2,0.0024603364728024157,2-0,2,0.0024429793416110845,2-0,2,0.0024256222104197533,2-0,2,0.002408265079228422,2-0,2,0.002390907948037202,2-0,2,0.0023735508168458708,2-0,2,0.0023561936856546506
Gold Cup,2021,2021-07-18,Mexico,El Salvador,1,0,0.7492341022845451,0.16049004771360612,0.09027585000184876,0.8219597014613408,0.13156721866600662,0.04647307987313263,0.07272559917655565,home,home,False,2-0,1,0.06679716935968982,2-0,1,0.073409109173032,2-0,1,0.07308435350434639,2-0,1,0.07275959783566055,2-0,1,0.07243484216697516,2-0,1,0.07211008649828976,2-0,1,0.07178533082960392,2-0,1,0.07146057516091808,2-0,1,0.07113581949223247,2-0,1,0.0708110638235464,2-0,1,0.07048630815486079,2-0,1,0.07016155248617517,2-0,1,0.06983679681748911,2-0,1,0.06951204114880305,2-0,1,0.06918728548011766,2-0,1,0.0688625298114316,2-0,1,0.06853777414274576,2-0,1,0.06821301847405992,2-0,1,0.06788826280537408,2-0,1,0.06756350713668824,2-0,1,0.0672387514680024,2-0,1,0.06691399579931612
Gold Cup,2021,2021-07-18,Guatemala,Trinidad and Tobago,1,1,0.4867833421392889,0.27439594060005745,0.23882071726065365,0.23872624064882456,0.27625647945943116,0.4850172798912867,0.24805710149023555,home,away,True,1-0,0,0.07006030913867689,0-1,0,0.18542562919627414,0-1,0,0.18071949248481312,0-1,0,0.17601335577335264,0-1,0,0.17130721906189228,0-1,0,0.16660108235043214,0-1,0,0.1618949456389719,0-1,0,0.1571888089275122,0-1,0,0.15248267221605294,0-1,0,0.14777653550459335,0-1,0,0.1235119553047268,0-1,0,0.07797138165280881,0-1,0,0.03243080800089315,1-0,0,0.013109765651020067,1-0,0,0.057567496180950695,1-0,0,0.05935266299766362,1-0,0,0.06113782981437654,1-0,0,0.06292299663108947,1-0,0,0.06470816344780239,1-0,0,0.06649333026451498,1-0,0,0.06827849708122768,1-0,0,0.07006366389794005
Gold Cup,2021,2021-07-18,United States,Canada,1,0,0.5391553074400147,0.22525345754800016,0.23559123501198515,0.5487671599015874,0.2512037352926926,0.20002910480527053,0.035562130206489864,home,home,False,2-0,1,0.0013971048155144716,2-0,1,0.0014224788979291247,2-0,1,0.001421233136676081,2-0,1,0.0014199873754228154,2-0,1,0.0014187416141695497,2-0,1,0.001417495852916284,2-0,1,0.0014162500916630183,2-0,1,0.0014150043304098636,2-0,1,0.001413758569156709,2-0,1,0.0014125128079033322,2-0,1,0.0014112670466501775,2-0,1,0.001410021285397134,2-0,1,0.0014087755241437572,2-0,1,0.0014075297628904915,2-0,1,0.0014062840016373368,2-0,1,0.001405038240384071,2-0,1,0.0014037924791310274,2-0,1,0.0014025467178775397,2-0,1,0.001401300956624274,2-0,1,0.0014000551953712304,2-0,1,0.0013988094341179647,2-0,1,0.001397563672864699
Gold Cup,2021,2021-07-18,Martinique,Haiti,1,2,0.2522976458180872,0.26368973531657186,0.4840126188653409,0.12435863371588286,0.1922421205329614,0.6833992457507341,0.199386626885604,away,away,False,0-1,1,0.045228362593756066,0-1,1,0.0638642751224534,0-1,1,0.06293263212794131,0-1,1,0.06200098913342966,0-1,1,0.06106934613891846,0-1,1,0.06013770314440636,0-1,1,0.0592060601498956,0-1,1,0.05827441715538384,0-1,1,0.057342774160871746,0-1,1,0.05641113116636054,0-1,1,0.055479488171849556,0-1,1,0.05454784517733824,0-1,1,0.05361620218282659,0-1,1,0.052684559188315494,0-1,1,0.0517529161938044,0-1,1,0.05082127319929308,0-1,1,0.04988963020478199,0-1,1,0.04895798721027078,0-1,1,0.0480263442157598,0-1,1,0.0470947012212487,0-1,1,0.04616305822673794,0-1,1,0.045231415232226735
Gold Cup,2021,2021-07-17,Panama,Honduras,2,3,0.32729666142884706,0.30056872600865137,0.3721346125625016,0.24676911230993664,0.2960246335378671,0.4572062541527127,0.0850716415899529,away,away,False,0-1,1,0.07102153545530376,0-1,1,0.1425068049993542,0-1,1,0.14118100425527813,0-1,1,0.13985520351120195,0-1,1,0.138529402767126,0-1,1,0.13720360202304938,0-1,1,0.1358778012789731,0-1,1,0.1345520005348968,0-1,1,0.1332261997908204,0-1,1,0.13190039904674378,0-1,1,0.13057459830266738,0-1,1,0.12924879755859042,0-1,1,0.1279229968145138,0-1,1,0.12659719607043707,0-1,1,0.1252713953263601,0-1,1,0.12394559458228316,0-1,1,0.12261979383820609,0-1,1,0.12129399309412892,0-1,1,0.11821529189301616,0-1,1,0.10248432479567682,0-1,1,0.08675335769833614,0-1,1,0.07102239060099447
